order_item_key,order_item_id,order_key,product_key,time_key,product_name,product_sku,shop_sku,variation,quantity,item_price,total_item_price,paid_price,item_voucher_discount,shipping_amount,tax_amount,item_status,cancellation_reason,tracking_code,warehouse_code,created_at,updated_at
,1042671386273263,,,20250925,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,52.0,0.0,confirmed,,MP1380514145,dropshipping,2025-09-25 08:28:15+08:00,2025-10-06 13:00:18+08:00
,1042671386373263,,,20250925,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,52.0,0.0,confirmed,,MP1380514145,dropshipping,2025-09-25 08:28:15+08:00,2025-10-06 13:00:18+08:00
,1034689000267304,,,20250925,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1380514055,dropshipping,2025-09-25 11:33:22+08:00,2025-09-30 13:23:02+08:00
,1034689000367304,,,20250925,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1380514055,dropshipping,2025-09-25 11:33:22+08:00,2025-09-30 13:23:02+08:00
,1034729640487929,,,20250925,1 LITER L.A. COLLECTIONS OKADA Hotel Diffuser Scent/ Linen Spray/ Room spray,1857030628-1617524196393-0,1857030628_PH-7870989083,,1,395.0,395.0,392.84,2.16,84.15,0.0,confirmed,,MP1380647368,dropshipping,2025-09-25 15:20:23+08:00,2025-10-05 15:04:14+08:00
,1034765266400867,,,20250925,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,0.0,0.0,confirmed,,MP1380647486,dropshipping,2025-09-25 19:08:24+08:00,2025-09-30 19:27:28+08:00
,1034824210750509,,,20250925,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,40.5,0.0,confirmed,,MP1380647260,dropshipping,2025-09-25 22:25:55+08:00,2025-09-27 19:02:22+08:00
,1034874071213560,,,20250926,(COD)  1 Liter Peppermint Waterbased Humidifier Scent,P,3884388412_PH-20793032962,,1,350.0,350.0,332.5,17.5,0.0,0.0,confirmed,,MP1380852634,dropshipping,2025-09-26 08:40:32+08:00,2025-10-02 19:24:15+08:00
,1034877087561337,,,20250926,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1380852495,dropshipping,2025-09-26 09:00:35+08:00,2025-09-30 14:38:55+08:00
,1042906762004161,,,20250926,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,360.25,34.75,0.0,0.0,confirmed,,MP1380852590,dropshipping,2025-09-26 09:40:26+08:00,2025-10-09 13:45:50+08:00
,1034886865900993,,,20250926,1L Waterbased CITRONELLA Scent by LA Collections,4921156480-1738556579317-0,4921156480_PH-28672858926,,1,380.0,380.0,329.4,50.6,0.0,0.0,confirmed,,MP1380852731,dropshipping,2025-09-26 09:44:58+08:00,2025-10-02 17:09:11+08:00
,1034886866000993,,,20250926,(COD)  1 Liter Peppermint Waterbased Humidifier Scent,P,3884388412_PH-20793032962,,1,350.0,350.0,303.39,46.61,0.0,0.0,confirmed,,MP1380852731,dropshipping,2025-09-26 09:44:58+08:00,2025-10-02 17:09:11+08:00
,1042931334888115,,,20250926,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,388.0,0.0,22.0,0.0,confirmed,,310003343301,dropshipping,2025-09-26 11:03:42+08:00,2025-10-02 14:58:58+08:00
,1042931334988115,,,20250926,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,388.0,0.0,22.0,0.0,confirmed,,310003343301,dropshipping,2025-09-26 11:03:42+08:00,2025-10-02 14:58:58+08:00
,1042931335088115,,,20250926,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,388.0,0.0,22.0,0.0,confirmed,,310003343301,dropshipping,2025-09-26 11:03:42+08:00,2025-10-02 14:58:58+08:00
,1042931335188115,,,20250926,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,388.0,0.0,22.0,0.0,confirmed,,310003343301,dropshipping,2025-09-26 11:03:42+08:00,2025-10-02 14:58:58+08:00
,1042931335288115,,,20250926,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,388.0,0.0,22.0,0.0,confirmed,,310003343301,dropshipping,2025-09-26 11:03:42+08:00,2025-10-02 14:58:58+08:00
,1042931335388115,,,20250926,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,388.0,0.0,22.0,0.0,confirmed,,310003343301,dropshipping,2025-09-26 11:03:42+08:00,2025-10-02 14:58:58+08:00
,1042931335488115,,,20250926,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,388.0,0.0,22.0,0.0,confirmed,,310003343301,dropshipping,2025-09-26 11:03:42+08:00,2025-10-02 14:58:58+08:00
,1042931335588115,,,20250926,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,388.0,0.0,22.0,0.0,confirmed,,310003343301,dropshipping,2025-09-26 11:03:42+08:00,2025-10-02 14:58:58+08:00
,1042931335688115,,,20250926,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,388.0,0.0,22.0,0.0,confirmed,,310003343301,dropshipping,2025-09-26 11:03:42+08:00,2025-10-02 14:58:58+08:00
,1042931335788115,,,20250926,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,388.0,0.0,22.0,0.0,confirmed,,310003343301,dropshipping,2025-09-26 11:03:42+08:00,2025-10-02 14:58:58+08:00
,1042999112963991,,,20250926,1 GALLON Humidifier / Diffuser Scent by L.A. Collections,4337079607-1707399140728-0,4337079607_PH-24334600882,Scent:Shangrila,1,1280.0,1280.0,1280.0,0.0,76.5,0.0,confirmed,,MP1381000444,dropshipping,2025-09-26 16:04:23+08:00,2025-10-02 12:31:38+08:00
,1042986790204564,,,20250926,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1381000631,dropshipping,2025-09-26 16:09:46+08:00,2025-09-30 20:33:53+08:00
,1035057211226541,,,20250926,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,237.55,157.45,0.0,0.0,confirmed,,MP1381000581,dropshipping,2025-09-26 23:41:35+08:00,2025-10-02 13:04:33+08:00
,1035108837257188,,,20250927,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1381192806,dropshipping,2025-09-27 09:30:28+08:00,2025-10-03 14:08:42+08:00
,1043133377246023,,,20250927,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1381192941,dropshipping,2025-09-27 09:55:13+08:00,2025-10-03 11:32:26+08:00
,1035116421660270,,,20250927,1 LITER L.A. COLLECTIONS OKADA Hotel Diffuser Scent/ Linen Spray/ Room spray,1857030628-1617524196393-0,1857030628_PH-7870989083,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1381192720,dropshipping,2025-09-27 10:16:01+08:00,2025-10-03 16:15:50+08:00
,1035123057621500,,,20250927,1L Waterbased Humidifier Scent,4896157465-1736809929400-4,4896157465_PH-28517434720,Scent:Solaire,1,395.0,395.0,395.0,0.0,24.75,0.0,confirmed,,MP1381193078,dropshipping,2025-09-27 11:04:03+08:00,2025-10-03 12:31:35+08:00
,1035123057721500,,,20250927,1L Waterbased Humidifier Scent,4896157465-1736809929400-4,4896157465_PH-28517434720,Scent:Solaire,1,395.0,395.0,395.0,0.0,24.75,0.0,confirmed,,MP1381193078,dropshipping,2025-09-27 11:04:03+08:00,2025-10-03 12:31:35+08:00
,1035142213397398,,,20250927,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,342.4,52.6,0.0,0.0,confirmed,,MP1381192904,dropshipping,2025-09-27 11:59:16+08:00,2025-10-04 13:27:37+08:00
,1043165138612213,,,20250927,1L Waterbased Humidifier Scent,4896157465-1736809929399-0,4896157465_PH-28517434716,Scent:Shangrila,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1381192985,dropshipping,2025-09-27 12:13:48+08:00,2025-10-01 14:39:42+08:00
,1035172273784701,,,20250927,1 GALLON Humidifier / Diffuser Scent by L.A. Collections,4337079607-1707399140728-0,4337079607_PH-24334600882,Scent:Shangrila,1,1280.0,1280.0,1280.0,0.0,90.5,0.0,delivered,,MP1381540805,dropshipping,2025-09-27 15:42:36+08:00,2025-10-08 16:39:22+08:00
,1035172273884701,,,20250927,1 GALLON Humidifier / Diffuser Scent by L.A. Collections,4337079607-1707399140728-0,4337079607_PH-24334600882,Scent:Shangrila,1,1280.0,1280.0,1280.0,0.0,90.5,0.0,delivered,,MP1381540805,dropshipping,2025-09-27 15:42:36+08:00,2025-10-08 16:39:22+08:00
,1035181094148432,,,20250927,LA COLLECTIONS MARRIOTT Hotel Waterbased Diffuser Scent,1856986844-1617524415466-0,1856986844_PH-7871040075,"Volume (ml):1000, Scent:marriott",1,350.0,350.0,350.0,0.0,19.28,0.0,confirmed,,MP1381540664,dropshipping,2025-09-27 16:38:02+08:00,2025-10-03 10:41:37+08:00
,1035181094248432,,,20250927,LA COLLECTIONS MARRIOTT Hotel Waterbased Diffuser Scent,1856986844-1617524415466-0,1856986844_PH-7871040075,"Volume (ml):1000, Scent:marriott",1,350.0,350.0,350.0,0.0,19.28,0.0,confirmed,,MP1381540664,dropshipping,2025-09-27 16:38:02+08:00,2025-10-03 10:41:37+08:00
,1035181094348432,,,20250927,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,18.97,0.0,confirmed,,MP1381540664,dropshipping,2025-09-27 16:38:02+08:00,2025-10-03 10:41:37+08:00
,1035181094448432,,,20250927,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,18.97,0.0,confirmed,,MP1381540664,dropshipping,2025-09-27 16:38:02+08:00,2025-10-03 10:41:37+08:00
,1043223918975652,,,20250927,Melon Cucumber Waterbased Humidifier &  Diffuser Scent by LA Collections,3583313195-1676440088441-0,3583313195_PH-18525646548,,1,395.0,395.0,351.3,43.7,0.0,0.0,confirmed,,MP1381540842,dropshipping,2025-09-27 16:40:59+08:00,2025-10-01 19:13:54+08:00
,1043223919075652,,,20250927,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,351.29,43.71,0.0,0.0,confirmed,,MP1381540842,dropshipping,2025-09-27 16:40:59+08:00,2025-10-01 19:13:54+08:00
,1043223919175652,,,20250927,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,351.29,43.71,0.0,0.0,confirmed,,MP1381540842,dropshipping,2025-09-27 16:40:59+08:00,2025-10-01 19:13:54+08:00
,1035201662091501,,,20250927,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1381540986,dropshipping,2025-09-27 18:17:04+08:00,2025-10-02 02:07:00+08:00
,1035220276710971,,,20250927,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,820134344502,dropshipping,2025-09-27 19:32:32+08:00,2025-09-30 19:35:00+08:00
,1035311835789256,,,20250928,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,272.55,122.45,0.0,0.0,confirmed,,MP1381540843,dropshipping,2025-09-28 08:28:21+08:00,2025-10-05 14:19:04+08:00
,1043335164311700,,,20250928,10mL Hanging Car Diffuser by LA Collections,3730272243-1681483587441-8,3730272243_PH-19667622963,Variation3:Green Tea,1,180.0,180.0,171.0,9.0,0.0,0.0,confirmed,,820134344244,dropshipping,2025-09-28 09:02:16+08:00,2025-09-30 15:10:20+08:00
,1043335164411700,,,20250928,10mL Hanging Car Diffuser by LA Collections,3730272243-1681483587441-0,3730272243_PH-19667622955,Variation3:Shangrila,1,180.0,180.0,171.0,9.0,0.0,0.0,confirmed,,820134344244,dropshipping,2025-09-28 09:02:16+08:00,2025-09-30 15:10:20+08:00
,1035353255805727,,,20250928,LA COLLECTIONS MARRIOTT Hotel Waterbased Diffuser Scent,1856986844-1617524415466-0,1856986844_PH-7871040075,"Volume (ml):1000, Scent:marriott",1,350.0,350.0,332.5,17.5,49.79,0.0,confirmed,,820134344192,dropshipping,2025-09-28 12:04:10+08:00,2025-10-06 13:54:55+08:00
,1035353255905727,,,20250928,Rattan Sticks for Reed Diffusers (5PCS),4726844228-1729943500336-0,4726844228_PH-27339128266,Color family:Brown,1,30.0,30.0,28.5,1.5,0.21,0.0,confirmed,,820134344192,dropshipping,2025-09-28 12:04:10+08:00,2025-10-06 13:54:55+08:00
,1035425406688148,,,20250928,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,60.94,0.0,delivered,,820134344193,dropshipping,2025-09-28 17:53:12+08:00,2025-10-07 17:29:00+08:00
,1035425406788148,,,20250928,Rattan Sticks for Reed Diffusers (5PCS),4726844228-1729943500336-0,4726844228_PH-27339128266,Color family:Brown,1,30.0,30.0,30.0,0.0,0.26,0.0,delivered,,820134344193,dropshipping,2025-09-28 17:53:12+08:00,2025-10-07 17:29:00+08:00
,1043462538410253,,,20250928,1 LITER L.A. COLLECTIONS OKADA Hotel Diffuser Scent/ Linen Spray/ Room spray,1857030628-1617524196393-0,1857030628_PH-7870989083,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,820134344097,dropshipping,2025-09-28 18:32:15+08:00,2025-09-30 21:16:25+08:00
,1035434227388106,,,20250928,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,820134344194,dropshipping,2025-09-28 18:47:42+08:00,2025-10-05 14:26:20+08:00
,1035472289200689,,,20250928,LA COLLECTIONS MARRIOTT Hotel Waterbased Diffuser Scent,1856986844-1617524415466-0,1856986844_PH-7871040075,"Volume (ml):1000, Scent:marriott",1,350.0,350.0,332.99,17.01,23.86,0.0,confirmed,,820134344000,dropshipping,2025-09-28 22:46:49+08:00,2025-10-03 12:37:21+08:00
,1035472289300689,,,20250928,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,375.81,19.19,25.64,0.0,confirmed,,820134344000,dropshipping,2025-09-28 22:46:49+08:00,2025-10-03 12:37:21+08:00
,1035513034064849,,,20250929,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1381540662,dropshipping,2025-09-29 05:17:47+08:00,2025-10-04 10:15:14+08:00
,1035521253024894,,,20250929,LED 500mL Ultrasonic Diffuser for Essential Oils/ Waterbased Scent with Remote,5175120341-1752677181110-0,5175120341_PH-30683243468,,1,649.0,649.0,624.13,24.87,21.51,0.0,confirmed,,MP1381809252,dropshipping,2025-09-29 06:56:32+08:00,2025-10-04 14:34:11+08:00
,1035521253124894,,,20250929,1L Waterbased Humidifier Scent,4896157465-1736809929399-0,4896157465_PH-28517434716,Scent:Shangrila,1,395.0,395.0,379.87,15.13,27.99,0.0,confirmed,,MP1381809252,dropshipping,2025-09-29 06:56:32+08:00,2025-10-04 14:34:11+08:00
,1035543811761337,,,20250929,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1381809192,dropshipping,2025-09-29 08:54:48+08:00,2025-10-02 11:59:27+08:00
,1043591909048798,,,20250929,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1381809112,dropshipping,2025-09-29 09:39:03+08:00,2025-10-01 16:43:43+08:00
,1043596724434353,,,20250929,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,264.65,130.35,0.0,0.0,confirmed,,MP1381809156,dropshipping,2025-09-29 10:03:30+08:00,2025-10-07 17:02:03+08:00
,1043606716716465,,,20250929,1 Liter L.A. Collections Fresh Bamboo Waterbased Scent for  Humidifiers/Diffusers/Linen Spray,3368572353-1738239695642-0,3368572353_PH-28661617725,,1,380.0,380.0,361.0,19.0,0.0,0.0,confirmed,,MP1381809191,dropshipping,2025-09-29 10:44:34+08:00,2025-10-04 16:51:15+08:00
,1043606716816465,,,20250929,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1381809191,dropshipping,2025-09-29 10:44:34+08:00,2025-10-04 16:51:15+08:00
,1035590268255164,,,20250929,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,40.5,0.0,confirmed,,MP1381809193,dropshipping,2025-09-29 12:19:23+08:00,2025-10-04 16:01:02+08:00
,1043651376057569,,,20250929,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,331.05,63.95,40.5,0.0,confirmed,,MP1381985277,dropshipping,2025-09-29 14:46:24+08:00,2025-10-01 23:28:18+08:00
,1043677972610830,,,20250929,1 LITER L.A. COLLECTIONS OKADA Hotel Diffuser Scent/ Linen Spray/ Room spray,1857030628-1617524196393-0,1857030628_PH-7870989083,,1,395.0,395.0,375.25,19.75,40.5,0.0,confirmed,,MP1381985006,dropshipping,2025-09-29 16:26:45+08:00,2025-10-04 12:01:51+08:00
,1043740590017089,,,20250929,1 Liter L.A. Collections Fresh Bamboo Waterbased Scent for  Humidifiers/Diffusers/Linen Spray,3368572353-1738239695642-0,3368572353_PH-28661617725,,1,380.0,380.0,361.0,19.0,40.5,0.0,confirmed,,MP1381985185,dropshipping,2025-09-29 21:26:40+08:00,2025-10-01 09:20:27+08:00
,1043850941854945,,,20250930,LA COLLECTIONS MARRIOTT Hotel Waterbased Diffuser Scent,1856986844-1617524415466-0,1856986844_PH-7871040075,"Volume (ml):1000, Scent:marriott",1,350.0,350.0,350.0,0.0,52.47,0.0,confirmed,,820134611738,dropshipping,2025-09-30 09:55:56+08:00,2025-10-09 09:00:04+08:00
,1043850941954945,,,20250930,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,51.61,0.0,confirmed,,820134611738,dropshipping,2025-09-30 09:55:56+08:00,2025-10-09 09:00:04+08:00
,1043850942054945,,,20250930,1 LITER L.A. COLLECTIONS OKADA Hotel Diffuser Scent/ Linen Spray/ Room spray,1857030628-1617524196393-0,1857030628_PH-7870989083,,1,395.0,395.0,395.0,0.0,52.92,0.0,confirmed,,820134611738,dropshipping,2025-09-30 09:55:56+08:00,2025-10-09 09:00:04+08:00
,1035839815648032,,,20250930,(COD)  1 Liter Peppermint Waterbased Humidifier Scent,P,3884388412_PH-20793032962,,1,350.0,350.0,334.4,15.6,40.5,0.0,confirmed,,MP1382215857,dropshipping,2025-09-30 10:00:34+08:00,2025-10-01 15:10:22+08:00
,1043847771700410,,,20250930,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,40.5,0.0,confirmed,,MP1382215905,dropshipping,2025-09-30 10:01:57+08:00,2025-10-04 14:12:46+08:00
,1035888809367331,,,20250930,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,0.0,0.0,confirmed,,MP1382215856,dropshipping,2025-09-30 13:13:40+08:00,2025-10-04 11:06:48+08:00
,1043991331021289,,,20250930,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,264.65,130.35,0.0,0.0,confirmed,,MP1382364547,dropshipping,2025-09-30 19:15:31+08:00,2025-10-05 14:25:19+08:00
,1044054309070148,,,20250930,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,352.8,42.2,0.0,0.0,confirmed,,MP1382364460,dropshipping,2025-09-30 23:58:47+08:00,2025-10-05 13:18:25+08:00
,1044096782745571,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,19.0,0.0,confirmed,,MP1382602205,dropshipping,2025-10-01 08:27:49+08:00,2025-10-10 08:16:35+08:00
,1044096782845571,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,19.0,0.0,confirmed,,MP1382602205,dropshipping,2025-10-01 08:27:49+08:00,2025-10-10 08:16:35+08:00
,1044096782945571,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,19.0,0.0,confirmed,,MP1382602205,dropshipping,2025-10-01 08:27:49+08:00,2025-10-10 08:16:35+08:00
,1044096783045571,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,19.0,0.0,confirmed,,MP1382602205,dropshipping,2025-10-01 08:27:49+08:00,2025-10-10 08:16:35+08:00
,1044096783145571,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,19.0,0.0,confirmed,,MP1382602205,dropshipping,2025-10-01 08:27:49+08:00,2025-10-10 08:16:35+08:00
,1036096617020378,,,20251001,1L Waterbased Humidifier Scent,4896157465-1736809929399-0,4896157465_PH-28517434716,Scent:Shangrila,1,395.0,395.0,366.19,28.81,0.0,0.0,confirmed,,MP1382602402,dropshipping,2025-10-01 09:09:15+08:00,2025-10-03 14:58:04+08:00
,1036135491926827,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,40.5,0.0,confirmed,,MP1382602404,dropshipping,2025-10-01 12:36:21+08:00,2025-10-06 13:17:58+08:00
,1044172129227113,,,20251001,1 GALLON Humidifier / Diffuser Scent by L.A. Collections,4337079607-1707399140728-0,4337079607_PH-24334600882,Scent:Shangrila,1,1280.0,1280.0,1250.0,30.0,39.0,0.0,confirmed,,MP1382602403,dropshipping,2025-10-01 13:35:18+08:00,2025-10-07 09:21:52+08:00
,1036180462961570,,,20251001,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1382753411,dropshipping,2025-10-01 16:24:37+08:00,2025-10-06 14:24:22+08:00
,1036195278786524,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,24.75,0.0,confirmed,,MP1382753357,dropshipping,2025-10-01 17:50:09+08:00,2025-10-06 17:35:09+08:00
,1036195278886524,,,20251001,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,24.75,0.0,confirmed,,MP1382753357,dropshipping,2025-10-01 17:50:09+08:00,2025-10-06 17:35:09+08:00
