platform_name,platform_key,order_date,daily_orders,daily_revenue,total_items,is_missing_date,day_of_week,day_name,month,year,quarter
Shopee,2,2022-02-09,37.0,16380.0,41.0,0,2,Wednesday,2,2022,Q1
Shopee,2,2022-02-10,52.0,21212.0,62.0,0,3,Thursday,2,2022,Q1
Shopee,2,2022-02-11,34.0,20542.0,55.0,0,4,Friday,2,2022,Q1
Shopee,2,2022-02-12,22.0,11998.0,29.0,0,5,Saturday,2,2022,Q1
Shopee,2,2022-02-13,40.0,18761.0,50.0,0,6,Sunday,2,2022,Q1
Shopee,2,2022-02-14,30.0,13697.0,35.0,0,0,Monday,2,2022,Q1
Shopee,2,2022-02-15,80.0,31721.0,87.0,0,1,Tuesday,2,2022,Q1
Shopee,2,2022-02-16,42.0,26657.0,67.0,0,2,Wednesday,2,2022,Q1
Shopee,2,2022-02-17,0.0,0.0,0.0,1,3,Thursday,2,2022,Q1
Shopee,2,2022-02-18,24.0,11692.0,30.0,0,4,Friday,2,2022,Q1
Shopee,2,2022-02-19,0.0,0.0,0.0,1,5,Saturday,2,2022,Q1
Shopee,2,2022-02-20,0.0,0.0,0.0,1,6,Sunday,2,2022,Q1
Shopee,2,2022-02-21,0.0,0.0,0.0,1,0,Monday,2,2022,Q1
Shopee,2,2022-02-22,0.0,0.0,0.0,1,1,Tuesday,2,2022,Q1
Shopee,2,2022-02-23,0.0,0.0,0.0,1,2,Wednesday,2,2022,Q1
Shopee,2,2022-02-24,0.0,0.0,0.0,1,3,Thursday,2,2022,Q1
Shopee,2,2022-02-25,0.0,0.0,0.0,1,4,Friday,2,2022,Q1
Shopee,2,2022-02-26,0.0,0.0,0.0,1,5,Saturday,2,2022,Q1
Shopee,2,2022-02-27,0.0,0.0,0.0,1,6,Sunday,2,2022,Q1
Shopee,2,2022-02-28,0.0,0.0,0.0,1,0,Monday,2,2022,Q1
Shopee,2,2022-03-01,19.0,8562.0,25.0,0,1,Tuesday,3,2022,Q1
Shopee,2,2022-03-02,27.0,11933.0,33.0,0,2,Wednesday,3,2022,Q1
Shopee,2,2022-03-03,62.0,25449.0,70.0,0,3,Thursday,3,2022,Q1
Shopee,2,2022-03-04,32.0,19435.0,45.0,0,4,Friday,3,2022,Q1
Shopee,2,2022-03-05,0.0,0.0,0.0,1,5,Saturday,3,2022,Q1
Shopee,2,2022-03-06,0.0,0.0,0.0,1,6,Sunday,3,2022,Q1
Shopee,2,2022-03-07,0.0,0.0,0.0,1,0,Monday,3,2022,Q1
Shopee,2,2022-03-08,0.0,0.0,0.0,1,1,Tuesday,3,2022,Q1
Shopee,2,2022-03-09,0.0,0.0,0.0,1,2,Wednesday,3,2022,Q1
Shopee,2,2022-03-10,0.0,0.0,0.0,1,3,Thursday,3,2022,Q1
Shopee,2,2022-03-11,0.0,0.0,0.0,1,4,Friday,3,2022,Q1
Shopee,2,2022-03-12,0.0,0.0,0.0,1,5,Saturday,3,2022,Q1
Shopee,2,2022-03-13,7.0,3389.0,8.0,0,6,Sunday,3,2022,Q1
Shopee,2,2022-03-14,32.0,14734.0,38.0,0,0,Monday,3,2022,Q1
Shopee,2,2022-03-15,224.0,100793.0,281.0,0,1,Tuesday,3,2022,Q1
Shopee,2,2022-03-16,70.0,33839.0,91.0,0,2,Wednesday,3,2022,Q1
Shopee,2,2022-03-17,53.0,29705.0,68.0,0,3,Thursday,3,2022,Q1
Shopee,2,2022-03-18,55.0,24435.0,66.0,0,4,Friday,3,2022,Q1
Shopee,2,2022-03-19,53.0,26787.0,68.0,0,5,Saturday,3,2022,Q1
Shopee,2,2022-03-20,29.0,15294.0,40.0,0,6,Sunday,3,2022,Q1
Shopee,2,2022-03-21,0.0,0.0,0.0,1,0,Monday,3,2022,Q1
Shopee,2,2022-03-22,13.0,6674.0,17.0,0,1,Tuesday,3,2022,Q1
Shopee,2,2022-03-23,0.0,0.0,0.0,1,2,Wednesday,3,2022,Q1
Shopee,2,2022-03-24,0.0,0.0,0.0,1,3,Thursday,3,2022,Q1
Shopee,2,2022-03-25,34.0,17156.0,42.0,0,4,Friday,3,2022,Q1
Shopee,2,2022-03-26,41.0,18488.0,47.0,0,5,Saturday,3,2022,Q1
Shopee,2,2022-03-27,39.0,16897.0,44.0,0,6,Sunday,3,2022,Q1
Shopee,2,2022-03-28,22.0,13402.0,31.0,0,0,Monday,3,2022,Q1
Shopee,2,2022-03-29,0.0,0.0,0.0,1,1,Tuesday,3,2022,Q1
Shopee,2,2022-03-30,0.0,0.0,0.0,1,2,Wednesday,3,2022,Q1
Shopee,2,2022-03-31,0.0,0.0,0.0,1,3,Thursday,3,2022,Q1
Shopee,2,2022-04-01,27.0,11186.0,31.0,0,4,Friday,4,2022,Q2
Shopee,2,2022-04-02,18.0,8576.0,25.0,0,5,Saturday,4,2022,Q2
Shopee,2,2022-04-03,21.0,12503.0,31.0,0,6,Sunday,4,2022,Q2
Shopee,2,2022-04-04,43.0,18497.0,49.0,0,0,Monday,4,2022,Q2
Shopee,2,2022-04-05,30.0,16885.0,40.0,0,1,Tuesday,4,2022,Q2
Shopee,2,2022-04-06,0.0,0.0,0.0,1,2,Wednesday,4,2022,Q2
Shopee,2,2022-04-07,0.0,0.0,0.0,1,3,Thursday,4,2022,Q2
Shopee,2,2022-04-08,0.0,0.0,0.0,1,4,Friday,4,2022,Q2
Shopee,2,2022-04-09,38.0,19006.0,54.0,0,5,Saturday,4,2022,Q2
Shopee,2,2022-04-10,4.0,1760.0,5.0,0,6,Sunday,4,2022,Q2
Shopee,2,2022-04-11,0.0,0.0,0.0,1,0,Monday,4,2022,Q2
Shopee,2,2022-04-12,0.0,0.0,0.0,1,1,Tuesday,4,2022,Q2
Shopee,2,2022-04-13,0.0,0.0,0.0,1,2,Wednesday,4,2022,Q2
Shopee,2,2022-04-14,0.0,0.0,0.0,1,3,Thursday,4,2022,Q2
Shopee,2,2022-04-15,0.0,0.0,0.0,1,4,Friday,4,2022,Q2
Shopee,2,2022-04-16,0.0,0.0,0.0,1,5,Saturday,4,2022,Q2
Shopee,2,2022-04-17,0.0,0.0,0.0,1,6,Sunday,4,2022,Q2
Shopee,2,2022-04-18,0.0,0.0,0.0,1,0,Monday,4,2022,Q2
Shopee,2,2022-04-19,0.0,0.0,0.0,1,1,Tuesday,4,2022,Q2
Shopee,2,2022-04-20,14.0,9162.0,22.0,0,2,Wednesday,4,2022,Q2
Shopee,2,2022-04-21,31.0,13679.0,37.0,0,3,Thursday,4,2022,Q2
Shopee,2,2022-04-22,0.0,0.0,0.0,1,4,Friday,4,2022,Q2
Shopee,2,2022-04-23,26.0,12947.0,36.0,0,5,Saturday,4,2022,Q2
Shopee,2,2022-04-24,9.0,4744.0,11.0,0,6,Sunday,4,2022,Q2
Shopee,2,2022-04-25,0.0,0.0,0.0,1,0,Monday,4,2022,Q2
Shopee,2,2022-04-26,0.0,0.0,0.0,1,1,Tuesday,4,2022,Q2
Shopee,2,2022-04-27,0.0,0.0,0.0,1,2,Wednesday,4,2022,Q2
Shopee,2,2022-04-28,0.0,0.0,0.0,1,3,Thursday,4,2022,Q2
Shopee,2,2022-04-29,6.0,3928.0,7.0,0,4,Friday,4,2022,Q2
Shopee,2,2022-04-30,76.0,38477.0,102.0,0,5,Saturday,4,2022,Q2
Shopee,2,2022-05-01,8.0,3693.0,9.0,0,6,Sunday,5,2022,Q2
Shopee,2,2022-05-02,0.0,0.0,0.0,1,0,Monday,5,2022,Q2
Shopee,2,2022-05-03,18.0,10285.0,24.0,0,1,Tuesday,5,2022,Q2
Shopee,2,2022-05-04,21.0,10337.0,28.0,0,2,Wednesday,5,2022,Q2
Shopee,2,2022-05-05,130.0,56411.0,169.0,0,3,Thursday,5,2022,Q2
Shopee,2,2022-05-06,32.0,16198.0,44.0,0,4,Friday,5,2022,Q2
Shopee,2,2022-05-07,27.0,12432.0,31.0,0,5,Saturday,5,2022,Q2
Shopee,2,2022-05-08,0.0,0.0,0.0,1,6,Sunday,5,2022,Q2
Shopee,2,2022-05-09,0.0,0.0,0.0,1,0,Monday,5,2022,Q2
Shopee,2,2022-05-10,13.0,7286.0,19.0,0,1,Tuesday,5,2022,Q2
Shopee,2,2022-05-11,34.0,16032.0,41.0,0,2,Wednesday,5,2022,Q2
Shopee,2,2022-05-12,22.0,11251.0,23.0,0,3,Thursday,5,2022,Q2
Shopee,2,2022-05-13,37.0,16259.0,41.0,0,4,Friday,5,2022,Q2
Shopee,2,2022-05-14,92.0,52555.0,141.0,0,5,Saturday,5,2022,Q2
Shopee,2,2022-05-15,300.0,131805.0,410.0,0,6,Sunday,5,2022,Q2
Shopee,2,2022-05-16,88.0,51118.0,123.0,0,0,Monday,5,2022,Q2
Shopee,2,2022-05-17,49.0,27524.0,69.0,0,1,Tuesday,5,2022,Q2
Shopee,2,2022-05-18,0.0,0.0,0.0,1,2,Wednesday,5,2022,Q2
Shopee,2,2022-05-19,20.0,10544.0,29.0,0,3,Thursday,5,2022,Q2
Shopee,2,2022-05-20,53.0,30793.0,82.0,0,4,Friday,5,2022,Q2
Shopee,2,2022-05-21,34.0,19111.0,47.0,0,5,Saturday,5,2022,Q2
Shopee,2,2022-05-22,31.0,16853.0,44.0,0,6,Sunday,5,2022,Q2
Shopee,2,2022-05-23,0.0,0.0,0.0,1,0,Monday,5,2022,Q2
Shopee,2,2022-05-24,0.0,0.0,0.0,1,1,Tuesday,5,2022,Q2
Shopee,2,2022-05-25,1.0,350.0,1.0,0,2,Wednesday,5,2022,Q2
Shopee,2,2022-05-26,0.0,0.0,0.0,1,3,Thursday,5,2022,Q2
Shopee,2,2022-05-27,0.0,0.0,0.0,1,4,Friday,5,2022,Q2
Shopee,2,2022-05-28,0.0,0.0,0.0,1,5,Saturday,5,2022,Q2
Shopee,2,2022-05-29,0.0,0.0,0.0,1,6,Sunday,5,2022,Q2
Shopee,2,2022-05-30,0.0,0.0,0.0,1,0,Monday,5,2022,Q2
Shopee,2,2022-05-31,0.0,0.0,0.0,1,1,Tuesday,5,2022,Q2
Shopee,2,2022-06-01,0.0,0.0,0.0,1,2,Wednesday,6,2022,Q2
Shopee,2,2022-06-02,0.0,0.0,0.0,1,3,Thursday,6,2022,Q2
Shopee,2,2022-06-03,0.0,0.0,0.0,1,4,Friday,6,2022,Q2
Shopee,2,2022-06-04,0.0,0.0,0.0,1,5,Saturday,6,2022,Q2
Shopee,2,2022-06-05,0.0,0.0,0.0,1,6,Sunday,6,2022,Q2
Shopee,2,2022-06-06,42.0,20835.0,56.0,0,0,Monday,6,2022,Q2
Shopee,2,2022-06-07,24.0,14347.0,34.0,0,1,Tuesday,6,2022,Q2
Shopee,2,2022-06-08,24.0,12991.0,27.0,0,2,Wednesday,6,2022,Q2
Shopee,2,2022-06-09,0.0,0.0,0.0,1,3,Thursday,6,2022,Q2
Shopee,2,2022-06-10,109.0,49902.0,146.0,0,4,Friday,6,2022,Q2
Shopee,2,2022-06-11,21.0,13596.0,33.0,0,5,Saturday,6,2022,Q2
Shopee,2,2022-06-12,46.0,23311.0,59.0,0,6,Sunday,6,2022,Q2
Shopee,2,2022-06-13,28.0,16178.0,45.0,0,0,Monday,6,2022,Q2
Shopee,2,2022-06-14,47.0,24949.0,70.0,0,1,Tuesday,6,2022,Q2
Shopee,2,2022-06-15,73.0,33590.0,93.0,0,2,Wednesday,6,2022,Q2
Shopee,2,2022-06-16,42.0,19275.0,50.0,0,3,Thursday,6,2022,Q2
Shopee,2,2022-06-17,53.0,26451.0,68.0,0,4,Friday,6,2022,Q2
Shopee,2,2022-06-18,42.0,19716.0,56.0,0,5,Saturday,6,2022,Q2
Shopee,2,2022-06-19,27.0,14642.0,38.0,0,6,Sunday,6,2022,Q2
Shopee,2,2022-06-20,30.0,14783.0,40.0,0,0,Monday,6,2022,Q2
Shopee,2,2022-06-21,35.0,34251.0,47.0,0,1,Tuesday,6,2022,Q2
Shopee,2,2022-06-22,37.0,17297.0,48.0,0,2,Wednesday,6,2022,Q2
Shopee,2,2022-06-23,20.0,10769.0,29.0,0,3,Thursday,6,2022,Q2
Shopee,2,2022-06-24,64.0,31439.0,78.0,0,4,Friday,6,2022,Q2
Shopee,2,2022-06-25,0.0,0.0,0.0,1,5,Saturday,6,2022,Q2
Shopee,2,2022-06-26,12.0,8343.0,19.0,0,6,Sunday,6,2022,Q2
Shopee,2,2022-06-27,0.0,0.0,0.0,1,0,Monday,6,2022,Q2
Shopee,2,2022-06-28,0.0,0.0,0.0,1,1,Tuesday,6,2022,Q2
Shopee,2,2022-06-29,0.0,0.0,0.0,1,2,Wednesday,6,2022,Q2
Shopee,2,2022-06-30,0.0,0.0,0.0,1,3,Thursday,6,2022,Q2
Shopee,2,2022-07-01,0.0,0.0,0.0,1,4,Friday,7,2022,Q3
Shopee,2,2022-07-02,0.0,0.0,0.0,1,5,Saturday,7,2022,Q3
Shopee,2,2022-07-03,0.0,0.0,0.0,1,6,Sunday,7,2022,Q3
Shopee,2,2022-07-04,0.0,0.0,0.0,1,0,Monday,7,2022,Q3
Shopee,2,2022-07-05,12.0,6466.0,18.0,0,1,Tuesday,7,2022,Q3
Shopee,2,2022-07-06,32.0,13011.0,35.0,0,2,Wednesday,7,2022,Q3
Shopee,2,2022-07-07,125.0,60633.0,174.0,0,3,Thursday,7,2022,Q3
Shopee,2,2022-07-08,48.0,23919.0,58.0,0,4,Friday,7,2022,Q3
Shopee,2,2022-07-09,36.0,21689.0,62.0,0,5,Saturday,7,2022,Q3
Shopee,2,2022-07-10,25.0,14037.0,36.0,0,6,Sunday,7,2022,Q3
Shopee,2,2022-07-11,0.0,0.0,0.0,1,0,Monday,7,2022,Q3
Shopee,2,2022-07-12,2.0,1114.0,2.0,0,1,Tuesday,7,2022,Q3
Shopee,2,2022-07-13,0.0,0.0,0.0,1,2,Wednesday,7,2022,Q3
Shopee,2,2022-07-14,0.0,0.0,0.0,1,3,Thursday,7,2022,Q3
Shopee,2,2022-07-15,0.0,0.0,0.0,1,4,Friday,7,2022,Q3
Shopee,2,2022-07-16,0.0,0.0,0.0,1,5,Saturday,7,2022,Q3
Shopee,2,2022-07-17,0.0,0.0,0.0,1,6,Sunday,7,2022,Q3
Shopee,2,2022-07-18,0.0,0.0,0.0,1,0,Monday,7,2022,Q3
Shopee,2,2022-07-19,0.0,0.0,0.0,1,1,Tuesday,7,2022,Q3
Shopee,2,2022-07-20,23.0,12054.0,27.0,0,2,Wednesday,7,2022,Q3
Shopee,2,2022-07-21,25.0,10115.0,30.0,0,3,Thursday,7,2022,Q3
Shopee,2,2022-07-22,0.0,0.0,0.0,1,4,Friday,7,2022,Q3
Shopee,2,2022-07-23,0.0,0.0,0.0,1,5,Saturday,7,2022,Q3
Shopee,2,2022-07-24,0.0,0.0,0.0,1,6,Sunday,7,2022,Q3
Shopee,2,2022-07-25,7.0,2771.0,8.0,0,0,Monday,7,2022,Q3
Shopee,2,2022-07-26,41.0,17683.0,45.0,0,1,Tuesday,7,2022,Q3
Shopee,2,2022-07-27,0.0,0.0,0.0,1,2,Wednesday,7,2022,Q3
Shopee,2,2022-07-28,12.0,5481.0,16.0,0,3,Thursday,7,2022,Q3
Shopee,2,2022-07-29,0.0,0.0,0.0,1,4,Friday,7,2022,Q3
Shopee,2,2022-07-30,0.0,0.0,0.0,1,5,Saturday,7,2022,Q3
Shopee,2,2022-07-31,0.0,0.0,0.0,1,6,Sunday,7,2022,Q3
Shopee,2,2022-08-01,0.0,0.0,0.0,1,0,Monday,8,2022,Q3
Shopee,2,2022-08-02,0.0,0.0,0.0,1,1,Tuesday,8,2022,Q3
Shopee,2,2022-08-03,0.0,0.0,0.0,1,2,Wednesday,8,2022,Q3
Shopee,2,2022-08-04,0.0,0.0,0.0,1,3,Thursday,8,2022,Q3
Shopee,2,2022-08-05,0.0,0.0,0.0,1,4,Friday,8,2022,Q3
Shopee,2,2022-08-06,17.0,7570.0,17.0,0,5,Saturday,8,2022,Q3
Shopee,2,2022-08-07,27.0,11456.0,31.0,0,6,Sunday,8,2022,Q3
Shopee,2,2022-08-08,4.0,1874.0,6.0,0,0,Monday,8,2022,Q3
Shopee,2,2022-08-09,27.0,11536.0,32.0,0,1,Tuesday,8,2022,Q3
Shopee,2,2022-08-10,31.0,13745.0,38.0,0,2,Wednesday,8,2022,Q3
Shopee,2,2022-08-11,29.0,16896.0,43.0,0,3,Thursday,8,2022,Q3
Shopee,2,2022-08-12,0.0,0.0,0.0,1,4,Friday,8,2022,Q3
Shopee,2,2022-08-13,12.0,4814.0,14.0,0,5,Saturday,8,2022,Q3
Shopee,2,2022-08-14,0.0,0.0,0.0,1,6,Sunday,8,2022,Q3
Shopee,2,2022-08-15,0.0,0.0,0.0,1,0,Monday,8,2022,Q3
Shopee,2,2022-08-16,9.0,5368.0,14.0,0,1,Tuesday,8,2022,Q3
Shopee,2,2022-08-17,22.0,12498.0,28.0,0,2,Wednesday,8,2022,Q3
Shopee,2,2022-08-18,22.0,9270.0,24.0,0,3,Thursday,8,2022,Q3
Shopee,2,2022-08-19,21.0,9018.0,24.0,0,4,Friday,8,2022,Q3
Shopee,2,2022-08-20,26.0,11381.0,33.0,0,5,Saturday,8,2022,Q3
Shopee,2,2022-08-21,24.0,14748.0,42.0,0,6,Sunday,8,2022,Q3
Shopee,2,2022-08-22,25.0,10585.0,26.0,0,0,Monday,8,2022,Q3
Shopee,2,2022-08-23,32.0,15227.0,38.0,0,1,Tuesday,8,2022,Q3
Shopee,2,2022-08-24,28.0,13129.0,32.0,0,2,Wednesday,8,2022,Q3
Shopee,2,2022-08-25,27.0,14761.0,38.0,0,3,Thursday,8,2022,Q3
Shopee,2,2022-08-26,13.0,6241.0,17.0,0,4,Friday,8,2022,Q3
Shopee,2,2022-08-27,30.0,14375.0,37.0,0,5,Saturday,8,2022,Q3
Shopee,2,2022-08-28,0.0,0.0,0.0,1,6,Sunday,8,2022,Q3
Shopee,2,2022-08-29,18.0,10274.0,23.0,0,0,Monday,8,2022,Q3
Shopee,2,2022-08-30,53.0,27030.0,79.0,0,1,Tuesday,8,2022,Q3
Shopee,2,2022-08-31,8.0,3201.0,10.0,0,2,Wednesday,8,2022,Q3
Shopee,2,2022-09-01,9.0,3873.0,10.0,0,3,Thursday,9,2022,Q3
Shopee,2,2022-09-02,16.0,11814.0,26.0,0,4,Friday,9,2022,Q3
Shopee,2,2022-09-03,26.0,20782.0,37.0,0,5,Saturday,9,2022,Q3
Shopee,2,2022-09-04,21.0,9135.0,23.0,0,6,Sunday,9,2022,Q3
Shopee,2,2022-09-05,20.0,9877.0,25.0,0,0,Monday,9,2022,Q3
Shopee,2,2022-09-06,23.0,16072.0,33.0,0,1,Tuesday,9,2022,Q3
Shopee,2,2022-09-07,17.0,8773.0,20.0,0,2,Wednesday,9,2022,Q3
Shopee,2,2022-09-08,7.0,4518.0,11.0,0,3,Thursday,9,2022,Q3
Shopee,2,2022-09-09,150.0,75165.0,225.0,0,4,Friday,9,2022,Q3
Shopee,2,2022-09-10,55.0,24309.0,75.0,0,5,Saturday,9,2022,Q3
Shopee,2,2022-09-11,29.0,16530.0,42.0,0,6,Sunday,9,2022,Q3
Shopee,2,2022-09-12,34.0,19533.0,42.0,0,0,Monday,9,2022,Q3
Shopee,2,2022-09-13,0.0,0.0,0.0,1,1,Tuesday,9,2022,Q3
Shopee,2,2022-09-14,18.0,8891.0,21.0,0,2,Wednesday,9,2022,Q3
Shopee,2,2022-09-15,18.0,8969.0,26.0,0,3,Thursday,9,2022,Q3
Shopee,2,2022-09-16,0.0,0.0,0.0,1,4,Friday,9,2022,Q3
Shopee,2,2022-09-17,0.0,0.0,0.0,1,5,Saturday,9,2022,Q3
Shopee,2,2022-09-18,0.0,0.0,0.0,1,6,Sunday,9,2022,Q3
Shopee,2,2022-09-19,0.0,0.0,0.0,1,0,Monday,9,2022,Q3
Shopee,2,2022-09-20,0.0,0.0,0.0,1,1,Tuesday,9,2022,Q3
Shopee,2,2022-09-21,0.0,0.0,0.0,1,2,Wednesday,9,2022,Q3
Shopee,2,2022-09-22,0.0,0.0,0.0,1,3,Thursday,9,2022,Q3
Shopee,2,2022-09-23,0.0,0.0,0.0,1,4,Friday,9,2022,Q3
Shopee,2,2022-09-24,0.0,0.0,0.0,1,5,Saturday,9,2022,Q3
Shopee,2,2022-09-25,7.0,3993.0,9.0,0,6,Sunday,9,2022,Q3
Shopee,2,2022-09-26,22.0,12886.0,27.0,0,0,Monday,9,2022,Q3
Shopee,2,2022-09-27,16.0,7469.0,17.0,0,1,Tuesday,9,2022,Q3
Shopee,2,2022-09-28,0.0,0.0,0.0,1,2,Wednesday,9,2022,Q3
Shopee,2,2022-09-29,0.0,0.0,0.0,1,3,Thursday,9,2022,Q3
Shopee,2,2022-09-30,32.0,14667.0,44.0,0,4,Friday,9,2022,Q3
Shopee,2,2022-10-01,0.0,0.0,0.0,1,5,Saturday,10,2022,Q4
Shopee,2,2022-10-02,0.0,0.0,0.0,1,6,Sunday,10,2022,Q4
Shopee,2,2022-10-03,0.0,0.0,0.0,1,0,Monday,10,2022,Q4
Shopee,2,2022-10-04,0.0,0.0,0.0,1,1,Tuesday,10,2022,Q4
Shopee,2,2022-10-05,0.0,0.0,0.0,1,2,Wednesday,10,2022,Q4
Shopee,2,2022-10-06,0.0,0.0,0.0,1,3,Thursday,10,2022,Q4
Shopee,2,2022-10-07,0.0,0.0,0.0,1,4,Friday,10,2022,Q4
Shopee,2,2022-10-08,0.0,0.0,0.0,1,5,Saturday,10,2022,Q4
Shopee,2,2022-10-09,0.0,0.0,0.0,1,6,Sunday,10,2022,Q4
Shopee,2,2022-10-10,5.0,2230.0,6.0,0,0,Monday,10,2022,Q4
Shopee,2,2022-10-11,36.0,20481.0,49.0,0,1,Tuesday,10,2022,Q4
Shopee,2,2022-10-12,22.0,11585.0,32.0,0,2,Wednesday,10,2022,Q4
Shopee,2,2022-10-13,20.0,9755.0,25.0,0,3,Thursday,10,2022,Q4
Shopee,2,2022-10-14,12.0,6257.0,12.0,0,4,Friday,10,2022,Q4
Shopee,2,2022-10-15,0.0,0.0,0.0,1,5,Saturday,10,2022,Q4
Shopee,2,2022-10-16,30.0,13590.0,38.0,0,6,Sunday,10,2022,Q4
Shopee,2,2022-10-17,19.0,8990.0,26.0,0,0,Monday,10,2022,Q4
Shopee,2,2022-10-18,57.0,25464.0,67.0,0,1,Tuesday,10,2022,Q4
Shopee,2,2022-10-19,80.0,48673.0,128.0,0,2,Wednesday,10,2022,Q4
Shopee,2,2022-10-20,24.0,11889.0,33.0,0,3,Thursday,10,2022,Q4
Shopee,2,2022-10-21,50.0,25818.0,80.0,0,4,Friday,10,2022,Q4
Shopee,2,2022-10-22,14.0,7163.0,17.0,0,5,Saturday,10,2022,Q4
Shopee,2,2022-10-23,37.0,16881.0,41.0,0,6,Sunday,10,2022,Q4
Shopee,2,2022-10-24,25.0,13597.0,35.0,0,0,Monday,10,2022,Q4
Shopee,2,2022-10-25,43.0,18067.0,52.0,0,1,Tuesday,10,2022,Q4
Shopee,2,2022-10-26,25.0,10981.0,30.0,0,2,Wednesday,10,2022,Q4
Shopee,2,2022-10-27,11.0,5447.0,17.0,0,3,Thursday,10,2022,Q4
Shopee,2,2022-10-28,0.0,0.0,0.0,1,4,Friday,10,2022,Q4
Shopee,2,2022-10-29,0.0,0.0,0.0,1,5,Saturday,10,2022,Q4
Shopee,2,2022-10-30,47.0,20642.0,58.0,0,6,Sunday,10,2022,Q4
Shopee,2,2022-10-31,0.0,0.0,0.0,1,0,Monday,10,2022,Q4
Shopee,2,2022-11-01,41.0,16108.0,44.0,0,1,Tuesday,11,2022,Q4
Shopee,2,2022-11-02,5.0,2228.0,6.0,0,2,Wednesday,11,2022,Q4
Shopee,2,2022-11-03,0.0,0.0,0.0,1,3,Thursday,11,2022,Q4
Shopee,2,2022-11-04,0.0,0.0,0.0,1,4,Friday,11,2022,Q4
Shopee,2,2022-11-05,0.0,0.0,0.0,1,5,Saturday,11,2022,Q4
Shopee,2,2022-11-06,0.0,0.0,0.0,1,6,Sunday,11,2022,Q4
Shopee,2,2022-11-07,0.0,0.0,0.0,1,0,Monday,11,2022,Q4
Shopee,2,2022-11-08,0.0,0.0,0.0,1,1,Tuesday,11,2022,Q4
Shopee,2,2022-11-09,0.0,0.0,0.0,1,2,Wednesday,11,2022,Q4
Shopee,2,2022-11-10,0.0,0.0,0.0,1,3,Thursday,11,2022,Q4
Shopee,2,2022-11-11,0.0,0.0,0.0,1,4,Friday,11,2022,Q4
Shopee,2,2022-11-12,0.0,0.0,0.0,1,5,Saturday,11,2022,Q4
Shopee,2,2022-11-13,0.0,0.0,0.0,1,6,Sunday,11,2022,Q4
Shopee,2,2022-11-14,0.0,0.0,0.0,1,0,Monday,11,2022,Q4
Shopee,2,2022-11-15,0.0,0.0,0.0,1,1,Tuesday,11,2022,Q4
Shopee,2,2022-11-16,0.0,0.0,0.0,1,2,Wednesday,11,2022,Q4
Shopee,2,2022-11-17,0.0,0.0,0.0,1,3,Thursday,11,2022,Q4
Shopee,2,2022-11-18,0.0,0.0,0.0,1,4,Friday,11,2022,Q4
Shopee,2,2022-11-19,0.0,0.0,0.0,1,5,Saturday,11,2022,Q4
Shopee,2,2022-11-20,0.0,0.0,0.0,1,6,Sunday,11,2022,Q4
Shopee,2,2022-11-21,0.0,0.0,0.0,1,0,Monday,11,2022,Q4
Shopee,2,2022-11-22,0.0,0.0,0.0,1,1,Tuesday,11,2022,Q4
Shopee,2,2022-11-23,0.0,0.0,0.0,1,2,Wednesday,11,2022,Q4
Shopee,2,2022-11-24,0.0,0.0,0.0,1,3,Thursday,11,2022,Q4
Shopee,2,2022-11-25,0.0,0.0,0.0,1,4,Friday,11,2022,Q4
Shopee,2,2022-11-26,0.0,0.0,0.0,1,5,Saturday,11,2022,Q4
Shopee,2,2022-11-27,0.0,0.0,0.0,1,6,Sunday,11,2022,Q4
Shopee,2,2022-11-28,0.0,0.0,0.0,1,0,Monday,11,2022,Q4
Shopee,2,2022-11-29,0.0,0.0,0.0,1,1,Tuesday,11,2022,Q4
Shopee,2,2022-11-30,61.0,32768.0,98.0,0,2,Wednesday,11,2022,Q4
Shopee,2,2022-12-01,33.0,14949.0,42.0,0,3,Thursday,12,2022,Q4
Shopee,2,2022-12-02,0.0,0.0,0.0,1,4,Friday,12,2022,Q4
Shopee,2,2022-12-03,8.0,3490.0,8.0,0,5,Saturday,12,2022,Q4
Shopee,2,2022-12-04,7.0,2310.0,7.0,0,6,Sunday,12,2022,Q4
Shopee,2,2022-12-05,28.0,18093.0,37.0,0,0,Monday,12,2022,Q4
Shopee,2,2022-12-06,10.0,5478.0,16.0,0,1,Tuesday,12,2022,Q4
Shopee,2,2022-12-07,0.0,0.0,0.0,1,2,Wednesday,12,2022,Q4
Shopee,2,2022-12-08,0.0,0.0,0.0,1,3,Thursday,12,2022,Q4
Shopee,2,2022-12-09,0.0,0.0,0.0,1,4,Friday,12,2022,Q4
Shopee,2,2022-12-10,0.0,0.0,0.0,1,5,Saturday,12,2022,Q4
Shopee,2,2022-12-11,0.0,0.0,0.0,1,6,Sunday,12,2022,Q4
Shopee,2,2022-12-12,0.0,0.0,0.0,1,0,Monday,12,2022,Q4
Shopee,2,2022-12-13,15.0,11247.0,27.0,0,1,Tuesday,12,2022,Q4
Shopee,2,2022-12-14,30.0,11489.0,36.0,0,2,Wednesday,12,2022,Q4
Shopee,2,2022-12-15,0.0,0.0,0.0,1,3,Thursday,12,2022,Q4
Shopee,2,2022-12-16,13.0,7764.0,20.0,0,4,Friday,12,2022,Q4
Shopee,2,2022-12-17,30.0,13339.0,35.0,0,5,Saturday,12,2022,Q4
Shopee,2,2022-12-18,0.0,0.0,0.0,1,6,Sunday,12,2022,Q4
