ds,daily_items_sold,daily_gross_revenue,avg_discount_rate_daily,is_mega_sale_day,is_payday,platform_name,scaled_discount_rate,is_weekend,lag_1_items_sold,lag_7_items_sold,lag_14_items_sold,lag_30_items_sold,lag_60_items_sold,rolling_7_items_sold,rolling_14_items_sold,daily_revenue_growth_smoothed,daily_growth_rate,scaled_discount_on_event,fourier_month_fourier_1,fourier_month_fourier_2,fourier_month_fourier_3,fourier_month_fourier_4,fourier_month_fourier_5,fourier_month_fourier_6,fourier_month_fourier_7,fourier_month_fourier_8
2021-09-19,17.0,5870.0,0.0,0,0,Shopee,0.0,1,0.0,0.0,0.0,0.0,0.0,16.428571428571427,31.642857142857142,-0.5591139385003986,0.0,0.0,-0.20455206612619184,0.9788556850953597,-0.40045390565124966,0.9163169044870121,-0.579421098204576,0.8150283375168026,-0.7338853664321742,0.6792733388973201
2021-09-20,26.0,8980.0,0.0,0,0,Shopee,0.0,0,17.0,0.0,31.0,42.0,0.0,18.857142857142858,32.857142857142854,-0.28688230225690026,0.5294117647058822,0.0,-2.9391523179536475e-15,1.0,-5.878304635907295e-15,1.0,-8.817456953860943e-15,1.0,-1.175660927181459e-14,1.0
2021-09-21,29.0,9990.0,0.0,0,0,Shopee,0.0,0,26.0,0.0,42.0,36.0,0.0,22.571428571428573,32.5,-0.20701140973425072,0.11538461538461542,0.0,0.2045520661262,0.978855685095358,0.40045390565126493,0.9163169044870054,0.5794210982045616,0.8150283375168128,0.7338853664321968,0.6792733388972956
2021-09-22,20.0,6920.0,0.0,0,0,Shopee,0.0,0,29.0,51.0,43.0,14.0,0.0,26.714285714285715,31.571428571428573,-0.22372739266309347,-0.31034482758620685,0.0,0.4004539056512546,0.91631690448701,0.7338853664321815,0.6792733388973121,0.9444892287836625,0.32854238191083124,0.9970175264485307,-0.07717546212659461
2021-09-23,30.0,10100.0,0.0,0,0,Shopee,0.0,0,20.0,43.0,186.0,31.0,14.0,22.285714285714285,29.928571428571427,-0.1208763078857577,0.5,0.0,0.5794210982045664,0.8150283375168095,0.9444892287836635,0.32854238191082846,0.960149873671599,-0.27948563485161904,0.6206094818274124,-0.7841198065767186
2021-09-24,33.0,11250.0,0.0,0,0,Shopee,0.0,0,30.0,21.0,0.0,0.0,11.0,20.428571428571427,18.785714285714285,-0.015270597014069317,0.10000000000000009,0.0,0.7338853664321932,0.6792733388972996,0.997017526448528,-0.07717546212662882,0.62060948182741,-0.7841198065767205,-0.15389057670402703,-0.9880878960910826
2021-09-25,22.0,7230.0,0.0,0,0,Shopee,0.0,1,33.0,0.0,26.0,0.0,0.0,22.142857142857142,21.142857142857142,0.0918405140970418,-0.33333333333333337,0.0,0.8573146280763289,0.5147928015098364,0.8826787983255537,-0.4699767430273082,0.051478754770352436,-0.9986740898848302,-0.8296770135526039,-0.558243722026887
2021-09-26,0.0,0.0,0.0,0,0,Shopee,0.0,1,22.0,17.0,0.0,0.0,0.0,25.285714285714285,20.857142857142858,-0.0641367022025356,-1.0,0.0,0.9444892287836597,0.3285423819108391,0.62060948182743,-0.7841198065767047,-0.5366961939916007,-0.8437755598231854,-0.9732643737003868,0.22968774213177756
2021-09-27,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,26.0,0.0,0.0,0.0,22.857142857142858,20.857142857142858,-0.1631282536485573,0.0,0.0,0.9917226741361012,0.12839835514655346,0.2546711202412336,-0.967027724791319,-0.9263239682514868,-0.3767278936352053,-0.49254806795387324,0.8702852410301503
2021-09-28,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,29.0,0.0,0.0,0.0,19.142857142857142,20.857142857142858,-0.21824833644953828,0.0,0.0,0.9970175264485267,-0.07717546212664592,-0.15389057670406092,-0.9880878960910773,-0.9732643737003861,0.22968774213178042,0.30411483232751624,0.9526353808033831
