ds,daily_items_sold,daily_gross_revenue,avg_discount_rate_daily,is_mega_sale_day,is_payday,platform_name,scaled_discount_rate,is_weekend,lag_1_items_sold,lag_7_items_sold,lag_14_items_sold,lag_30_items_sold,lag_60_items_sold,rolling_7_items_sold,rolling_14_items_sold,daily_revenue_growth_smoothed,daily_growth_rate,scaled_discount_on_event,fourier_month_fourier_1,fourier_month_fourier_2,fourier_month_fourier_3,fourier_month_fourier_4,fourier_month_fourier_5,fourier_month_fourier_6,fourier_month_fourier_7,fourier_month_fourier_8
2024-08-19,18.0,6168.1,0.0,0,0,Lazada,0.0,0,41.0,25.0,0.0,11.0,0.0,14.428571428571429,10.571428571428571,1.510353527042854,-0.5609756097560976,0.0,-0.6601521206712085,0.7511319308705403,-0.9917226741360936,0.12839835514661227,-0.8296770135526073,-0.5582437220268821,-0.25467112024134836,-0.9670277247912888
2024-08-20,12.0,4160.6,0.0,0,0,Lazada,0.0,0,13.0,0.0,18.0,26.0,0.0,12.714285714285714,10.857142857142858,1.704256164493255,-0.07692307692307687,0.0,-0.49254806795388517,0.8702852410301435,-0.8573146280763568,0.5147928015097899,-0.9996684675143149,0.025747913654917066,-0.8826787983255026,-0.4699767430274042
2024-08-21,3.0,1032.5,0.0,1,0,Lazada,0.0,0,0.0,0.0,2.0,8.0,0.0,12.714285714285714,10.428571428571429,1.704256164493255,0.0,0.0,-0.3041148323275386,0.952635380803376,-0.5794210982045991,0.8150283375167862,-0.7998392447397245,0.6002142805483615,-0.9444892287836898,0.3285423819107526
2024-08-22,21.0,7264.91,0.0,0,0,Lazada,0.0,0,0.0,18.0,25.0,0.0,6.0,6.571428571428571,10.5,-0.5882597845823478,0.0,0.0,-0.10282099713737997,0.9946998756145871,-0.2045520661262393,0.9788556850953498,-0.3041148323275741,0.9526353808033646,-0.40045390565133854,0.9163169044869732
2024-08-23,8.0,2765.0,0.0,0,0,Lazada,0.0,0,0.0,12.0,0.0,0.0,7.0,5.142857142857143,8.928571428571429,-1.0,0.0,0.0,0.10282099713734293,0.9946998756145908,0.20455206612616642,0.978855685095365,0.30411483232752184,0.9526353808033813,0.4004539056512021,0.9163169044870328
2024-08-24,16.0,5387.2,0.0,0,0,Lazada,0.0,1,8.0,0.0,12.0,13.0,0.0,4.571428571428571,9.5,-0.3505485232067516,1.0,0.0,0.30411483232750314,0.9526353808033873,0.5794210982045385,0.8150283375168293,0.7998392447396915,0.6002142805484054,0.9444892287836409,0.32854238191089324
2024-08-25,3.0,910.0,0.0,0,0,Lazada,0.0,1,0.0,0.0,5.0,0.0,0.0,6.428571428571429,9.785714285714286,-0.35054852320675156,0.0,0.0,0.49254806795385275,0.8702852410301618,0.8573146280763185,0.5147928015098537,0.9996684675143106,0.025747913655085556,0.8826787983255726,-0.46997674302727277
2024-08-26,16.0,5357.7699999999995,0.0,0,0,Lazada,0.0,0,0.0,21.0,18.0,8.0,13.0,6.857142857142857,6.714285714285714,-0.5129113924050637,0.0,0.0,0.6601521206712232,0.7511319308705273,0.9917226741360986,0.12839835514657338,0.8296770135526378,-0.5582437220268366,0.2546711202412725,-0.9670277247913088
2024-08-27,4.0,2197.5,0.0,0,0,Lazada,0.0,0,0.0,8.0,12.0,0.0,3.0,6.142857142857143,5.642857142857143,-0.5129113924050637,0.0,0.0,0.7998392447397139,0.6002142805483756,0.9601498736716069,-0.2794856348515918,0.35275208654917384,-0.9357168190404639,-0.5366961939915693,-0.8437755598232054
2024-08-28,22.0,7104.54,0.0,0,0,Lazada,0.0,0,0.0,0.0,3.0,18.0,0.0,3.2857142857142856,5.071428571428571,-1.0,0.0,0.0,0.9057022630804684,0.42391439070986714,0.7678804460366092,-0.6405931786981642,-0.2546711202412081,-0.9670277247913258,-0.9837979515735112,-0.17928075881076372
2024-08-29,9.0,2329.5,0.0,0,0,Lazada,0.0,0,0.0,16.0,21.0,0.0,0.0,6.0,6.428571428571429,-1.0,0.0,0.0,0.9732643737003813,0.22968774213180046,0.4470937929851229,-0.894487082228791,-0.7678804460365539,-0.6405931786982304,-0.7998392447397314,0.6002142805483521
2024-08-30,7.0,2355.3,0.0,0,1,Lazada,0.0,0,0.0,4.0,8.0,25.0,0.0,5.0,5.571428571428571,-1.0,0.0,0.0,0.999668467514313,0.02574791365499151,0.05147875477035243,-0.9986740898848302,-0.997017526448526,-0.07717546212665519,-0.10282099713737215,0.9946998756145878
